country,name,full_name,symbol,tag,id,isin,asset_class,currency,stock_exchange,def_stock_exchange
united kingdom,iShares MSCI Brazil UCITS Dist,iShares MSCI Brazil UCITS Dist,IBZL,ishares-msci-brazil-gbp,38388,IE00B0M63516,equity,GBP,London,True
united kingdom,iShares MSCI USA Dividend IQ,iShares MSCI USA Dividend IQ UCITS,QDIV,ishares-msci-usa-dividend-iq-ucits?cid=995676,995676,IE00BKM4H312,equity,USD,London,False
united kingdom,iShares MSCI AC Far East ex-Japan UCITS,iShares MSCI AC Far East ex-Japan UCITS,IFFF,ishares-msci-ac-far-east-x-japan,38399,IE00B0M63730,equity,GBP,London,True
united kingdom,iShares Edge S&P 500 Min Vol,iShares Edge S&P 500 Minimum Volatility UCITS,ISSPMV,ishares-edge-sp-500-min-vol?cid=995674,995674,IE00B6SPMN59,equity,USD,London,False
united kingdom,iShares MSCI Japan GBP Hedged UCITS,iShares MSCI Japan GBP Hedged UCITS,IJPH,ishares-msci-japan-mon.-gbp-hedged,45700,IE00B7XYN974,equity,GBP,London,True
united kingdom,iShares MSCI Europe Value Factor,iShares Edge MSCIope Value Factor UCITS,IEVL,ishares-msci-europe-value-factor?cid=995627,995627,IE00BQN1K901,equity,EUR,London,False
united kingdom,iShares US Property Yield UCITS,iShares US Property Yield UCITS,IUSP,ishares-ftse-nareit-us-prop-fd,38422,IE00B1FZSF77,equity,GBP,London,True
united kingdom,iShares Healthcare Innovation Acc,iShares Healthcare Innovation UCITS Acc,DRDR,ishares-hc-innov-acc-mi?cid=1009017,1009017,IE00BYZK4776,equity,GBP,London,False
united kingdom,iShares $ Short Duration Corp Bond Acc,iShares $ Short Duration Corp Bond UCITS Acc,SDIA,ishares-shrt-duration-corp-bond-acc,1013252,IE00BYXYYP94,bond,USD,London,True
united kingdom,iShares Core GBP Corporate Bond UCITS,iShares Core GBP Corporate Bond UCITS,SLXX,ishares-gbp-corporate-bond,38482,IE00B00FV011,bond,GBP,London,True
united kingdom,iShares EURO Dividend UCITS,iShares EURO Dividend UCITS,IDVY,ishares-dj-euro-stoxx-select-div.,45632,IE00B0M62S72,equity,GBP,London,True
united kingdom,iShares Euro Corp Bnd Sustain Screen 0-3y,iShares Corporate Bond Sustainability Screened 0-3 UCITS,SUSS,ishares-euro-corp-bnd-sus-scrn-0-3y?cid=995688,995688,IE00BYZTVV78,bond,GBP,London,False
united kingdom,iShares MSCI Australia UCITS,iShares MSCI Australia UCITS,IAUS,ishares-msci-australia-de?cid=45516,45516,IE00B5377D42,equity,USD,London,False
united kingdom,iShares MSCI AC Far East ex-Japan UCITS,iShares MSCI AC Far East ex-Japan UCITS,IDFF,ishares-msci-ac-far-east-x-japan?cid=995420,995420,IE00B0M63730,equity,USD,London,False
united kingdom,iShares $ Treasury Bond 1-3Yr UCITS,iShares Treasury Bond 1-3 UCITS,IDBT,ishares-$-treasury-bond-1-3?cid=995403,995403,IE00B14X4S71,bond,USD,London,False
united kingdom,iShares S&P SmallCap 600 UCITS,iShares S&P Small Cap 600 UCITS,ISP6,ishares-s-p-smallcap-600,45512,IE00B2QWCY14,equity,GBP,London,True
united kingdom,iShares Listed Private Equity UCITS,iShares Listed Private Equity UCITS,IPRV,ishares-s-p-listed-private-eqty,45760,IE00B1TXHL60,equity,GBP,London,True
united kingdom,iShares Core S&P 500 UCITS,iShares Core S&P 500 UCITS,CSP1,cs-etf-(ie)-on-s-p-500?cid=995389,995389,IE00B5BMR087,equity,GBP,London,False
united kingdom,iShares Asia Pacific Dividend UCITS,iShares Asia Pacific Dividend UCITS,IAPD,ishares-dj-asia-pacific-div.-30,38384,IE00B14X4T88,equity,GBP,London,True
united kingdom,iShares $ Treasury Bond 1-3Yr UCITS Acc,iShares VII PLC - iShares $ Treasury Bd 1-3y ETF USD Acc B,CBU3,cs-(ie)-iboxx-usd-govt-1-3-uk,45551,IE00B3VWN179,bond,USD,London,True
united kingdom,iShares S&P 500 Industrials Sector Acc,iShares S&P 500 Industrials Sector UCITS Acc,IISU,ishares-sp-500-inds-sector-acc?cid=1013291,1013291,IE00B4LN9N13,equity,GBP,London,False
united kingdom,iShares Asia Property Yield UCITS,iShares Asia Property Yield UCITS,IDAR,ishares-ftse-nareit-asia-fd?cid=995368,995368,IE00B1FZS244,equity,USD,London,False
united kingdom,iShares MSCI Emerging Markets Small Cap UCITS,iShares MSCI Emerging Market Small Cap UCITS,IEMS,ishares-msci-em-smlcap-$,45678,IE00B3F81G20,equity,USD,London,True
united kingdom,iShares $ Short DurationHigh Yield Corporate Bond,iShares $ Short DurationHigh Yield Corporate Bond UCITS,SDHY,ishares-usd-short-duration-high-yie?cid=951486,951486,IE00BCRY6003,bond,USD,London,False
united kingdom,iShares MSCI Japan SRI Acc Share Class,iShares MSCI Japan SRI UCITS Acc Share Class,SUJA,ishrs-msci-japan-sri-acc-shr-clss-l,1011884,IE00BYX8XC17,equity,GBP,London,True
united kingdom,iShares MSCI Eastern Europe Capped UCITS,iShares MSCI Easternope Capped UCITS,IEER,ishares-msci-eastern-europe-10-40,45648,IE00B0M63953,equity,GBP,London,True
united kingdom,iShares FTSE 100 UCITS Acc,iShares VII PLC - iShares FTSE 100 ETF GBP Acc,CUKX,cs-etf-(ie)-on-ftse-100,37511,IE00B53HP851,equity,GBP,London,True
united kingdom,iShares EURO STOXX 50 UCITS Dist,iShares EURO STOXX 50 UCITS Dist,EUE,ishares-dj-euro-stoxx-50-uk,37499,IE0008471009,equity,GBP,London,True
united kingdom,iShares MSCI Emerging Markets Asia UCITS,iShares VII PLC - iShares MSCI EM Asia ETF USD Acc,CEMA,cs-etf-(ie)-on-msci-em-asia,38326,IE00B5L8K969,equity,USD,London,True
united kingdom,iShares Edge MSCI World MF GBp,iShares Edge MSCI World MF GBp,IFSW,ishares-edge-msci-world-mf-gbp?cid=980287,980287,IE00BZ0PKT83,equity,USD,London,False
united kingdom,iShares MSCI World Momentum Factor UCITS,iShares Edge MSCI World Momentum Factor UCITS,IWFM,ishares-msci-world-momentum-factor?cid=995632,995632,IE00BP3QZ825,equity,GBP,London,False
united kingdom,iShares Developed Markets Property Yield UCITS,iShares Developed Markets Property Yield UCITS,IDWP,ishares-ftse-nareit-dev.-markets?cid=995450,995450,IE00B1FZS350,equity,USD,London,False
united kingdom,iShares MSCI World Momentum Factor UCITS,iShares Edge MSCI World Momentum Factor UCITS,IWMO,ishares-msci-world-momentum-factor?cid=995633,995633,IE00BP3QZ825,equity,USD,London,False
united kingdom,iShares Agribusiness UCITS,iShares Agribusiness UCITS,ISAG,s-p-commodity-producers-agri.,45658,IE00B6R52143,equity,USD,London,True
united kingdom,iShares MSCI Japan Hedged UCITS,iShares MSCI Japan Hedged UCITS,IJPD,ishares-msci-japan-usd-hdgd-l,995353,IE00BCLWRG39,equity,USD,London,True
united kingdom,iShares US Aggregate Bond UCITS,iShares US Aggregate Bond UCITS,IUAG,ishares-barclays-us-agg-bond,38420,IE00B44CGS96,bond,USD,London,True
united kingdom,iShares MSCI World Quality Factor UCITS,iShares Edge MSCI World Quality Factor UCITS,IWFQ,ishares-msci-wrld-quality-factor?cid=995635,995635,IE00BP3QZ601,equity,GBP,London,False
united kingdom,iShares Euro Corporate Bond Interest Rate Hedged U,iShares Euro Corporate Bond Interest Rate Hedged UCITS,IRCP,ishares-euro-corp.-bond-int.-rate,45639,IE00B6X2VY59,bond,EUR,London,True
united kingdom,iShares MSCI Emerging Markets UCITS Dist,iShares MSCI Emerging Markets UCITS Dist,IEEM,ishares-msci-emerging-market,45510,IE00B0M63177,equity,GBP,London,True
united kingdom,iShares MSCI World Value Factor UCITS,iShares Edge MSCI World Value Factor UCITS,IWFV,ishares-msci-wrld-value-factor?cid=995640,995640,IE00BP3QZB59,equity,GBP,London,False
united kingdom,iShares Nasdaq 100 UCITS,iShares NASDAQ 100 UCITS ETF USD (Acc),CNDX,cs-(ie)-on-nasdaq-100,45750,IE00B53SZB19,equity,USD,London,True
united kingdom,iShares S&P Commodity Producers Oil and Gas UCITS,iShares Oil & Gas Exploration & Production UCITS,SPOGO,ishares-s-p-comm.-prod.-oil-gas?cid=995587,995587,IE00B6R51Z18,equity,GBP,London,False
united kingdom,iShares MSCI Korea UCITS Acc,iShares MSCI Korea UCITS,CSKR,cs-(ie)-on-msci-korea-de?cid=995578,995578,IE00B5W4TY14,equity,USD,London,False
united kingdom,iShares $ Emerging Markets Corporate Bond UCITS,iShares J.P. Morgan $ EM Corp Bond UCITS ETF USD (Dist),ISEMCR,ishares-$-em-corp-bond,38347,IE00B6TLBW47,bond,USD,London,True
united kingdom,iShares EURO STOXX Small UCITS,iShares EURO STOXX Small UCITS,DJSC,ishares-dj-euro-stoxx-smallcap,45633,IE00B02KXM00,equity,GBP,London,True
united kingdom,iShares Emerging Markets Infrastructure UCITS,iShares Emerging Market Infrastructure UCITS,IEMI,ishares-s-p-emerging-mkts-infr.,38397,IE00B2NPL135,equity,GBP,London,True
united kingdom,iShares MSCI Europe Momentum UK,iShares Edge MSCIope Momentum Factor UCITS,IEMO,ishares-msci-europe-momentum-uk?cid=995616,995616,IE00BQN1K786,equity,EUR,London,False
united kingdom,iShares Edge MSCI Europe Min Vol,iShares Edge MSCIope Minimum Volatility UCITS,MVEU,ishares-edge-msci-europe-min-vola?cid=995656,995656,IE00B86MWN23,equity,EUR,London,False
united kingdom,iShares Core EURO STOXX 50 UCITS,iShares VII PLC - iShares Core EURO STOXX 50 ETF EUR Acc,CSX5,cs-etf-(ie)-on-euro-stoxx-50,38345,IE00B53L3W79,equity,EUR,London,True
united kingdom,iShares Nasdaq 100 UCITS,iShares NASDAQ 100 UCITS,CNX1,cs-(ie)-on-nasdaq-100?cid=995556,995556,IE00B53SZB19,equity,GBP,London,False
united kingdom,iShares MSCI Brazil UCITS Dist,iShares MSCI Brazil UCITS Dist,IDBZ,ishares-msci-brazil-gbp?cid=995405,995405,IE00B0M63516,equity,USD,London,False
united kingdom,iShares GBP Corporate Bond ex-Financials UCITS,iShares Corporate Bond ex-Financials UCITS,ISXF,ishares-iboxx-£-corp-bonds-x-fina.,45739,IE00B4L60H17,bond,GBP,London,True
united kingdom,iShares S&P Commodity Producers Oil and Gas UCITS,iShares Oil & Gas Exploration & Production UCITS,IOGP,ishares-s-p-comm.-prod.-oil-gas?cid=995589,995589,IE00B6R51Z18,equity,USD,London,False
united kingdom,iShares MSCI Pacific ex-Japan UCITS Dist,iShares MSCI Pacific ex-Japan UCITS,IPXJ,ishares-msci-pacific-ex-japan-uk,45511,IE00B4WXJD03,equity,USD,London,True
united kingdom,iShares USD Ultrashort Bond UCITS,iShares $ Ultrashort Bond UCITS Dist,ERND,ishares-usd-ultrashort-bond-ucits?cid=995647,995647,IE00BCRY6227,bond,USD,London,False
united kingdom,iShares MSCI World Size Factor UCITS,iShares Edge MSCI World Size Factor UCITS,IWSZ,ishares-msci-wrld-size-factor?cid=995639,995639,IE00BP3QZD73,equity,USD,London,False
united kingdom,iShares Emerging Markets Dividend UCITS,iShares Emerging Market Dividend UCITS,IEDY,ishares-dj-em-select-dividend-£,45677,IE00B652H904,equity,USD,London,True
united kingdom,iShares Edge MSCI Europe Min Vol,iShares Edge MSCIope Minimum Volatility UCITS,IMV,ishares-edge-msci-europe-min-vola?cid=995654,995654,IE00B86MWN23,equity,GBP,London,False
united kingdom,iShares $ Tips UCITS,iShares TIPS UCITS,IDTP,ishares-$-tips?cid=995440,995440,IE00B1FZSC47,bond,USD,London,False
united kingdom,iShares USD Short Duration Corp Bond UCITS,iShares Short Duration Corporate Bond UCITS,IGSD,ishares-usd-short-duration-corp-bnd?cid=995643,995643,IE00BCRY5Y77,bond,GBP,London,False
united kingdom,iShares $ Treasury Bond 7-10Yr UCITS,iShares Treasury Bond 7-10 UCITS,ISTB,ishares-$-treasury-bond-7-10,38416,IE00B1FZS798,bond,GBP,London,True
united kingdom,iShares EURO STOXX 50 UCITS,iShares EURO STOXX 50 UCITS,STOXX50E,ishares-euro-stoxx-50-(de)-de?cid=45579,45579,DE0005933956,equity,EUR,London,False
united kingdom,iShares STOXX Europe 600 UCITS,iShares STOXX Europe 600 UCITS,STOXXIEX,ishares-stoxx-europe-600-de?cid=45522,45522,DE0002635307,equity,EUR,London,False
united kingdom,iShares Edge S&P 500 Min Vol,iShares Edge S&P 500 Minimum Volatility UCITS,ISMVUS,ishares-edge-sp-500-min-vol?cid=995672,995672,IE00B6SPMN59,equity,GBP,London,False
united kingdom,iShares MSCI Japan EUR Hedged UCITS,iShares MSCI Japan EUR Hedged UCITS,IJPE,ishares-msci-japan-mon.-euro-hed.,38407,IE00B42Z5J44,equity,EUR,London,True
united kingdom,iShares STOXX Europe 600 Banks UCITS,iShares STOXX Europe 600 Banks UCITS EUR,SX7PEX,ishares-dj-stoxx600-banks?cid=995461,995461,DE000A0F5UJ7,equity,EUR,London,False
united kingdom,iShares Dow Jones Global Sustainability Screened U,iShares Dow Jones Global Sustainability Screened UCITS,IGSG,ishares-dj-global-sust-screened-uk,45544,IE00B57X3V84,equity,GBP,London,True
united kingdom,iShares MSCI Canada UCITS,iShares MSCI Canada UCITS,CCAU,cs-(ie)-on-msci-canada-de?cid=995575,995575,IE00B52SF786,equity,USD,London,False
united kingdom,iShares S&P 500 UCITS Dist,iShares S&P 500 UCITS Dist,IDUS,ishares-s-p-500---gbp?cid=949235,949235,IE0031442068,equity,USD,London,False
united kingdom,iShares Asia Property Yield UCITS,iShares Asia Property Yield UCITS,IASP,ishares-ftse-nareit-asia-fd,37477,IE00B1FZS244,equity,GBP,London,True
united kingdom,iShares Global High Yield Corporate Bond UCITS,iShares Global High Yield Corporate Bond UCITS,IGHY,ishares-global-high-yield-bond?cid=942306,942306,IE00B74DQ490,bond,GBP,London,False
united kingdom,iShares EURO STOXX Mid UCITS,iShares EURO STOXX Mid UCITS,DJMC,ishares-dj-euro-stoxx-midcap,45631,IE00B02KXL92,equity,GBP,London,True
united kingdom,iShares S&P 500 Utilities Sector Acc,iShares S&P 500 Utilities Sector UCITS Acc,ISIUSU,ishares-sp-500-utils-sector-acc-l,1013284,IE00B4KBBD01,equity,GBP,London,True
united kingdom,iShares MSCI Korea UCITS Dist,iShares MSCI Korea UCITS Dist,IKOR,ishares-msci-korea-gbp,38409,IE00B0M63391,equity,GBP,London,True
united kingdom,iShares MSCI USA UCITS,iShares VII PLC - iShares MSCI USA ETF USD Acc,CSUS,cs-etf-(ie)-on-msci-usa,38343,IE00B52SFT06,equity,USD,London,True
united kingdom,iShares Edge MSCI World MF GBp,iShares Edge MSCI World Multifactor UCITS,FSWD,ishares-edge-msci-world-mf-gbp,980288,IE00BZ0PKT83,equity,GBP,London,True
united kingdom,iShares MSCI World Islamic UCITS,iShares MSCI World Islamic UCITS,ISDW,ishares-msci-world-islamic---gbp?cid=995439,995439,IE00B27YCN58,equity,USD,London,False
united kingdom,iShares Core MSCI Pacific ex Japan UCITS,iShares Core MSCI Pacific ex-Japan UCITS,CPJ1,cs-(ie)-on-msci-pacific-x-japan-de?cid=995569,995569,IE00B52MJY50,equity,GBP,London,False
united kingdom,iShares $ Emerging Markets Corporate Bond UCITS,iShares $ Emerging Markets Corporate Bond UCITS,EMCP,ishares-$-em-corp-bond?cid=949244,949244,IE00B6TLBW47,bond,GBP,London,False
united kingdom,iShares MSCI Australia UCITS,iShares MSCI Australia UCITS,SAUS,ishares-msci-australia-de?cid=949243,949243,IE00B5377D42,equity,GBP,London,False
united kingdom,iShares $ Tips UCITS,iShares $ TIPS UCITS ETF USD (Acc),ITPS,ishares-$-tips,38419,IE00B1FZSC47,bond,GBP,London,True
united kingdom,iShares S&P SmallCap 600 UCITS,iShares S&P Small Cap 600 UCITS,IDP6,ishares-s-p-smallcap-600?cid=995493,995493,IE00B2QWCY14,equity,USD,London,False
united kingdom,iShares Core MSCI EMU Acc,iShares VII PLC -iShares Core MSCI EMU UCITS ETF EUR (Acc),CEU0,cs-etf-(ie)-on-msci-emu,38328,IE00B53QG562,equity,EUR,London,True
united kingdom,iShares Global Inflation Linked Government Bond UC,iShares Global Inflation Linked Government Bond UCITS,SGIL,ishares-global-infl.-link-bond-$?cid=995522,995522,IE00B3B8PX14,bond,GBP,London,False
united kingdom,iShares Edge MSCI Europe MF GBp,iShares Edge MSCI Europe Multifactor UCITS,FSEU,ishares-edge-msci-europe-mf-gbp,980290,IE00BZ0PKV06,equity,GBP,London,True
united kingdom,iShares Core EURO STOXX 50 UCITS,iShares Core EURO STOXX 50 UCITS Acc,ISISX5,cs-etf-(ie)-on-euro-stoxx-50?cid=1009143,1009143,IE00B53L3W79,equity,USD,London,False
united kingdom,iShares Bric 50 UCITS,iShares BRIC 50 UCITS,DBRC,ishares-ftse-birc-50---ie?cid=995379,995379,IE00B1W57M07,equity,USD,London,False
united kingdom,iShares Core Euro Corporate Bond UCITS,iShares Core Corporate Bond UCITS,IEBC,ishares-barclays-euro-corp.-bd-eur?cid=995408,995408,IE00B3F81R35,bond,GBP,London,False
united kingdom,iShares Global Water UCITS,iShares Global Water UCITS,IH2O,ishares-s-p-glbl-water,38404,IE00B1TXK627,equity,GBP,London,True
united kingdom,iShares Physical Palladium,iShares Physical Palladium,SPDM,ishares-physical-palladium?cid=1024361,1024361,IE00B4556L06,commodity,GBP,London,False
united kingdom,iShares Global High Yield Corp Bond GBP Hedged,iShares Global High Yield Corporate Bond GBP Hedged UCITS GBP,GHYS,ishares-glbl-highyldcorpbd-gbp-hdgd,995337,IE00B8KQFS66,bond,GBP,London,True
united kingdom,iShares MSCI Europe Mid Cap Acc,iShares MSCI Europe Mid Cap UCITS Acc,ISEUMD,ishares-msci-europe-mid-cap-acc-l,1030961,IE00BF20LF40,equity,EUR,London,True
united kingdom,iShares Global AAA-AA Govt Bnd,iShares Global AAA-AA Government Bond UCITS,SAAA,ishares-global-aaa-aa-govt-bnd?cid=45670,45670,IE00B87G8S03,bond,GBP,London,False
united kingdom,iShares MSCI Japan Small Cap UCITS Dist,iShares MSCI Japan Small Cap UCITS Dist,IDJP,ishares-msci-japan-small-cap?cid=949236,949236,IE00B2QWDY88,equity,USD,London,False
united kingdom,iShares MSCI Emerging Markets Latin America UCITS,iShares MSCI Emerging Market Latin America UCITS,LTAM,ishares-msci-latin-america---gbp,38452,IE00B27YCK28,equity,GBP,London,True
united kingdom,iShares Euro Government Bond 3-5Yr UCITS,iShareso Government Bond 3-5 UCITS,IBGX,ishares-euro-gov.-bond-3-5-it?cid=995595,995595,IE00B1FZS681,bond,GBP,London,False
united kingdom,iShares MSCI Japan UCITS Acc,iShares VII PLC - iShares MSCI Japan ETF USD Acc,CSJP,cs-etf-(ie)-on-msci-japan,38339,IE00B53QDK08,equity,GBP,London,True
united kingdom,iShares US Mortgage Backed Sec,iShares US Mortgage Backed Securities UCITS,IMBS,ishares-us-mortgage-backed-sec?cid=995695,995695,IE00BZ6V7883,bond,USD,London,False
united kingdom,iShares Agribusiness UCITS,iShares Agribusiness UCITS,SPAGA,s-p-commodity-producers-agri.?cid=942316,942316,IE00B6R52143,equity,GBP,London,False
united kingdom,iShares Global Govt Bond Acc,iShares Global Govt Bond UCITS Acc,IGLA,ishares-global-govt-bond-acc,1054690,IE00BYZ28V50,bond,USD,London,True
united kingdom,iShares S&P 500 USD Health Care,iShares S&P 500 Health Care Sector UCITS,IHCU,ishares-s-p-500-usd-health-care?cid=995682,995682,IE00B43HR379,equity,GBP,London,False
united kingdom,iShares MSCI ACWI UCITS,iShares MSCI ACWI UCITS,ISACI,ishares-v-msci-acwi,45653,IE00B6R52259,equity,USD,London,True
united kingdom,iShares Core EURO STOXX 50 UCITS,iShares CoreO STOXX 50 UCITS,CS51,cs-etf-(ie)-on-euro-stoxx-50?cid=995395,995395,IE00B53L3W79,equity,GBP,London,False
united kingdom,iShares MSCI World UCITS Dist,iShares MSCI World UCITS,IWRD,ishares-msci-world---gbp,38426,IE00B0M62Q58,equity,GBP,London,True
united kingdom,iShares Euro Government Bond 1-3Yr UCITS Acc,iShares VII PLC - iShares € Govt Bond 1-3yr ETF EUR Acc,CBE3,cs-etf-(ie)-on-iboxx-eur-govt-1-3,37432,IE00B3VTMJ91,bond,EUR,London,True
united kingdom,iShares Global Corporate Bond UCITS,iShares Global Corporate Bond UCITS,CORP,ishares-global-corporate-bond-$?cid=995519,995519,IE00B7J7TB45,bond,USD,London,False
united kingdom,iShares Dow Jones Industrial Average UCITS,iShares VII PLC - iShares Dow Jones Indust Avg ETF USD Acc,CIND,cs-(ie)-dow-jones-ind.-average,45749,IE00B53L4350,equity,USD,London,True
united kingdom,iShares MSCI EMU Small Cap UCITS,iShares MSCI EMU Small Cap UCITS,CES1,cs-(ie)-on-msci-emu-smlcap-uk?cid=995496,995496,IE00B3VWMM18,equity,GBP,London,False
united kingdom,iShares Asia Pacific Dividend UCITS,iShares Asia Pacific Dividend UCITS,IDAP,ishares-dj-asia-pacific-div.-30?cid=995398,995398,IE00B14X4T88,equity,USD,London,False
united kingdom,iShares $ Corporate Bond UCITS,iShares Corporate Bond UCITS,LQDS,ishares-usd-corporate-bond?cid=995454,995454,IE0032895942,bond,GBP,London,False
united kingdom,iShares Sust MSCI EM SRI,iShares MSCI Emerging Market SRI UCITS USD,SUSM,ishares-sust-msci-em-sri?cid=995700,995700,IE00BYVJRP78,equity,USD,London,False
united kingdom,iShares MSCI USA Small Cap UCITS,iShares MSCI USA Small Cap UCITS,CUS1,cs-(ie)-on-msci-usa-smlcap-uk?cid=995504,995504,IE00B3VWM098,equity,GBP,London,False
united kingdom,iShares US Aggregate Bond UCITS,iShares US Aggregate Bond UCITS,SUAG,ishares-barclays-us-agg-bond?cid=995442,995442,IE00B44CGS96,bond,GBP,London,False
united kingdom,iShares Global Corp Bnd EUR Hdg,iShares Global Corporate Bond EUR Hedged UCITS EUR,CRPH,ishares-global-corp-bnd-eur-hdg?cid=995657,995657,IE00B9M6SJ31,bond,EUR,London,False
united kingdom,iShares Emerging Markets Dividend UCITS,iShares Emerging Market Dividend UCITS,SEDY,ishares-dj-em-select-dividend-£?cid=995539,995539,IE00B652H904,equity,GBP,London,False
united kingdom,iShares MSCI Europe UCITS Acc,iShares MSCIope UCITS,IMAE,ishares-msci-europe-(acc)-uk,45650,IE00B4K48X80,equity,EUR,London,True
united kingdom,iShares Dow Jones Europe Sustainability Screened,iShares MSCIope SRI UCITS,IESG,ishares-dj-europe-sust-screened-as?cid=995597,995597,IE00B52VJ196,equity,GBP,London,False
united kingdom,iShares MSCI USA Islamic UCITS,iShares MSCI USA Islamic UCITS,ISUS,ishares-msci-usa-islamic-gbp,38417,IE00B296QM64,equity,GBP,London,True
united kingdom,iShares MSCI World Islamic UCITS,iShares MSCI World Islamic UCITS,ISWD,ishares-msci-world-islamic---gbp,38418,IE00B27YCN58,equity,GBP,London,True
united kingdom,iShares MSCI Mexico Capped UCITS,iShares VII PLC - iShares MSCI Mexico Capped ETF USD Acc,CMXC0,cs-(ie)-on-msci-mexico-cap-uk,45568,IE00B5WHFQ43,equity,USD,London,True
united kingdom,iShares Core FTSE 100 USD Hedged Acc,iShares Core FTSE 100 UCITS USD Hedged Acc,ISFD,ishares-core-ftse-100-usd-hdgd-acc,1054679,IE00BYZ28W67,equity,USD,London,True
united kingdom,iShares MSCI EM Consumer Growth,iShares MSCI Emerging Market Consumer Growth UCITS,CEMG,ishares-msci-em-consumer-growth?cid=995670,995670,IE00BKM4H197,equity,USD,London,False
united kingdom,iShares Nikkei 225 UCITS,iShares VII PLC - iShares Nikkei 225 ETF JPY Acc,CNKY,cs-(ie)-on-nikkei-225,45698,IE00B52MJD48,equity,GBP,London,True
united kingdom,iShares Core EUR Corp Bond Acc,iShares Core EUR Corp Bond UCITS Acc,IEAA,ishares-core-eur-corp-bond-acc,1052286,IE00BF11F565,bond,EUR,London,True
united kingdom,iShares MSCI Canada UCITS,iShares MSCI Canada UCITS,CSCA,cs-(ie)-on-msci-canada-de?cid=995574,995574,IE00B52SF786,equity,GBP,London,False
united kingdom,iShares MSCI Poland UCITS,iShares MSCI Poland UCITS,SPOL,ishares-msci-poland?cid=995742,995742,IE00B4M7GH52,equity,GBP,London,False
united kingdom,iShares Physical Palladium,iShares Physical Palladium,IPDM,ishares-physical-palladium,45711,IE00B4556L06,commodity,USD,London,True
united kingdom,iShares MSCI Europe Momentum UK,iShares Edge MSCIope Momentum Factor UCITS,IEFM,ishares-msci-europe-momentum-uk,956288,IE00BQN1K786,equity,GBP,London,True
united kingdom,iShares Bric 50 UCITS,iShares BRIC 50 UCITS,BRIC,ishares-ftse-birc-50---ie,38323,IE00B1W57M07,equity,GBP,London,True
united kingdom,iShares MSCI Emerging Markets UCITS Acc,iShares MSCI Emerging Markets UCITS,SEMA,ishares-msci-emerging-mrkt---acc?cid=995543,995543,IE00B4L5YC18,equity,GBP,London,False
united kingdom,iShares Global Water UCITS,iShares Global Water UCITS,DH2O,ishares-s-p-glbl-water?cid=995424,995424,IE00B1TXK627,equity,USD,London,False
united kingdom,iShares MSCI UK Small Cap UCITS,iShares MSCI UK Small Cap UCITS,CUKS,cs-etf-(ie)-on-msci-uk-small-cap?cid=45548,45548,IE00B3VWLG82,equity,GBP,London,False
united kingdom,iShares MSCI USA Dividend IQ,iShares MSCI USA Dividend IQ UCITS,HDIQ,ishares-msci-usa-dividend-iq-ucits?cid=995675,995675,IE00BKM4H312,equity,GBP,London,False
united kingdom,iShares MSCI UK UCITS,iShares VII PLC - iShares MSCI UK ETF GBP Acc,CSUK,cs-etf-(ie)-on-msci-uk,37510,IE00B539F030,equity,GBP,London,True
united kingdom,iShares MSCI World Size Factor UCITS,iShares Edge MSCI World Size Factor UCITS,IWFS,ishares-msci-wrld-size-factor?cid=995638,995638,IE00BP3QZD73,equity,GBP,London,False
united kingdom,iShares EURO Total Market Value Large UCITS,iShares EURO Total Market Value Large UCITS,IDJV,ishares-dj-euro-stoxx-value,45634,IE00B0M62T89,equity,GBP,London,True
united kingdom,iShares Corp Bond Int Rate Hgd,iShares Corporate Bond Interest Rate Hedged UCITS,LQDH,ishares-corp-bond-int-rate-hgd?cid=995668,995668,IE00BCLWRB83,bond,USD,London,False
united kingdom,iShares $ Short DurationHigh Yield Corporate Bond,iShares $ Short DurationHigh Yield Corporate Bond UCITS,SDHG,ishares-usd-short-duration-high-yie?cid=949256,949256,IE00BCRY6003,bond,GBP,London,False
united kingdom,iShares MSCI EMU Small Cap UCITS,iShares VII PLC - iShares MSCI EMU Small Cap ETF EUR Acc,CEUS,cs-(ie)-on-msci-emu-smlcap-uk,45550,IE00B3VWMM18,equity,EUR,London,True
united kingdom,iShares MSCI Europe UCITS Dist,iShares MSCI Europe UCITS Dist,IMEU,ishares-msci-europe---ie,45649,IE00B1YZSC51,equity,GBP,London,True
united kingdom,iShares STOXX Europe 50 UCITS,iShares STOXX Europe 50 UCITS,EUN,ishares-dj-stoxx-50,45635,IE0008470928,equity,GBP,London,True
united kingdom,iShares $ High Yield Corporate Bond UCITS,iShares High Yield Corporate Bond UCITS,SHYU,ishares-iboxx-$-hyld-cap.-bond?cid=995558,995558,IE00B4PY7Y77,bond,GBP,London,False
united kingdom,iShares EURO Total Market Growth Large UCITS,iShares EURO Total Market Growth Large UCITS,IDJG,ishares-dj-euro-stoxx-growth,45630,IE00B0M62V02,equity,GBP,London,True
united kingdom,iShares Global Government Bond UCITS,iShares Global Government Bond UCITS,SGLO,ishares-citigroup-global-gov.-bd-$?cid=995506,995506,IE00B3F81K65,bond,GBP,London,False
united kingdom,iShares MSCI North America UCITS,iShares MSCI North America UCITS,INAA,ishares-msci-north-america-gbp,45651,IE00B14X4M10,equity,GBP,London,True
