name,full_name,tag,id,base,base_name,second,second_name
MXN/LKR,MXN/LKR - Mexican Peso Sri Lankan Rupee,mxn-lkr,9811,MXN,Mexican Peso,LKR,Sri Lankan Rupee
NOK/LKR,NOK/LKR - Norwegian Krone Sri Lankan Rupee,nok-lkr,9859,NOK,Norwegian Krone,LKR,Sri Lankan Rupee
NZD/LKR,NZD/LKR - New Zealand Dollar Sri Lankan Rupee,nzd-lkr,9902,NZD,New Zealand Dollar,LKR,Sri Lankan Rupee
PHP/LKR,PHP/LKR - Philippine Peso Sri Lankan Rupee,php-lkr,9938,PHP,Philippine Peso,LKR,Sri Lankan Rupee
PKR/LKR,PKR/LKR - Pakistani Rupee Sri Lankan Rupee,pkr-lkr,9967,PKR,Pakistani Rupee,LKR,Sri Lankan Rupee
PLN/LKR,PLN/LKR - Polish Zloty Sri Lankan Rupee,pln-lkr,9995,PLN,Polish Zloty,LKR,Sri Lankan Rupee
RUB/LKR,RUB/LKR - Russian Ruble Sri Lankan Rupee,rub-lkr,10046,RUB,Russian Ruble,LKR,Sri Lankan Rupee
SAR/LKR,SAR/LKR - Saudi Riyal Sri Lankan Rupee,sar-lkr,10097,SAR,Saudi Riyal,LKR,Sri Lankan Rupee
SEK/LKR,SEK/LKR - Swedish Krona Sri Lankan Rupee,sek-lkr,10147,SEK,Swedish Krona,LKR,Sri Lankan Rupee
SGD/LKR,SGD/LKR - Singapore Dollar Sri Lankan Rupee,sgd-lkr,10188,SGD,Singapore Dollar,LKR,Sri Lankan Rupee
THB/LKR,THB/LKR - Thai Baht Sri Lankan Rupee,thb-lkr,10225,THB,Thai Baht,LKR,Sri Lankan Rupee
TRY/LKR,TRY/LKR - Turkish Lira Sri Lankan Rupee,try-lkr,10267,TRY,Turkish Lira,LKR,Sri Lankan Rupee
TWD/LKR,TWD/LKR - Taiwan Dollar Sri Lankan Rupee,twd-lkr,10318,TWD,Taiwan Dollar,LKR,Sri Lankan Rupee
VES/LKR,VES/LKR - Venezuelan Bolivar Sri Lankan Rupee,vef-lkr,10373,VES,Venezuelan Bolivar,LKR,Sri Lankan Rupee
ZAR/LKR,ZAR/LKR - South African Rand Sri Lankan Rupee,zar-lkr,10423,ZAR,South African Rand,LKR,Sri Lankan Rupee
USD/LSL,USD/LSL - US Dollar Lesotho loti,usd-lsl,2152,USD,US Dollar,LSL,Lesotho loti
USD/LYD,USD/LYD - US Dollar Libyan Dinar,usd-lyd,2155,USD,US Dollar,LYD,Libyan Dinar
USD/MAD,USD/MAD - US Dollar Moroccan Dirham,usd-mad,2156,USD,US Dollar,MAD,Moroccan Dirham
MXN/MAD,MXN/MAD - Mexican Peso Moroccan Dirham,mxn-mad,9812,MXN,Mexican Peso,MAD,Moroccan Dirham
NOK/MAD,NOK/MAD - Norwegian Krone Moroccan Dirham,nok-mad,9862,NOK,Norwegian Krone,MAD,Moroccan Dirham
NZD/MAD,NZD/MAD - New Zealand Dollar Moroccan Dirham,nzd-mad,9905,NZD,New Zealand Dollar,MAD,Moroccan Dirham
PHP/MAD,PHP/MAD - Philippine Peso Moroccan Dirham,php-mad,9939,PHP,Philippine Peso,MAD,Moroccan Dirham
PLN/MAD,PLN/MAD - Polish Zloty Moroccan Dirham,pln-mad,9998,PLN,Polish Zloty,MAD,Moroccan Dirham
RUB/MAD,RUB/MAD - Russian Ruble Moroccan Dirham,rub-mad,10049,RUB,Russian Ruble,MAD,Moroccan Dirham
SAR/MAD,SAR/MAD - Saudi Riyal Moroccan Dirham,sar-mad,10100,SAR,Saudi Riyal,MAD,Moroccan Dirham
SEK/MAD,SEK/MAD - Swedish Krona Moroccan Dirham,sek-mad,10150,SEK,Swedish Krona,MAD,Moroccan Dirham
SGD/MAD,SGD/MAD - Singapore Dollar Moroccan Dirham,sgd-mad,10191,SGD,Singapore Dollar,MAD,Moroccan Dirham
THB/MAD,THB/MAD - Thai Baht Moroccan Dirham,thb-mad,10226,THB,Thai Baht,MAD,Moroccan Dirham
TRY/MAD,TRY/MAD - Turkish Lira Moroccan Dirham,try-mad,10270,TRY,Turkish Lira,MAD,Moroccan Dirham
TWD/MAD,TWD/MAD - Taiwan Dollar Moroccan Dirham,twd-mad,10321,TWD,Taiwan Dollar,MAD,Moroccan Dirham
VES/MAD,VES/MAD - Venezuelan Bolivar Moroccan Dirham,vef-mad,10376,VES,Venezuelan Bolivar,MAD,Moroccan Dirham
ZAR/MAD,ZAR/MAD - South African Rand Moroccan Dirham,zar-mad,10426,ZAR,South African Rand,MAD,Moroccan Dirham
USD/MDL,USD/MDL - US Dollar Moldovan Leu,usd-mdl,2157,USD,US Dollar,MDL,Moldovan Leu
MDL/RUB,MDL/RUB - Moldovan Leu Russian Ruble,mdl-rub,1089319,MDL,Moldovan Leu,RUB,Russian Ruble
MDL/RUB,MDL/RUB - Moldovan Leu Russian Ruble,mdl-rub?cid=1089825,1089825,MDL,Moldovan Leu,RUB,Russian Ruble
USD/MGA,USD/MGA - US Dollar Malagasy Ariary,usd-mga,2158,USD,US Dollar,MGA,Malagasy Ariary
USD/MKD,USD/MKD - US Dollar Macedonian Denar,usd-mkd,2160,USD,US Dollar,MKD,Macedonian Denar
USD/MMK,USD/MMK - US Dollar Myanmar kyat,usd-mmk,2161,USD,US Dollar,MMK,Myanmar kyat
USD/MNT,USD/MNT - US Dollar Mongolian Tugrik,usd-mnt,1141714,USD,US Dollar,MNT,Mongolian Tugrik
USD/MOP,USD/MOP - US Dollar Macanese Pataca,usd-mop,2162,USD,US Dollar,MOP,Macanese Pataca
USD/MRU,USD/MRU - US Dollar Mauritanian ouguiya,usd-mro,2163,USD,US Dollar,MRU,Mauritanian ouguiya
USD/MUR,USD/MUR - US Dollar Mauritian Rupee,usd-mur,2165,USD,US Dollar,MUR,Mauritian Rupee
USD/MVR,USD/MVR - US Dollar Maldivian Rufiyaa,usd-mvr,2166,USD,US Dollar,MVR,Maldivian Rufiyaa
USD/MWK,USD/MWK - US Dollar Malawian Kwacha,usd-mwk,2167,USD,US Dollar,MWK,Malawian Kwacha
USD/MXN,USD/MXN - US Dollar Mexican Peso,usd-mxn,39,USD,US Dollar,MXN,Mexican Peso
MXN/ZAR,MXN/ZAR - Mexican Peso South African Rand,mxn-zar,1951,MXN,Mexican Peso,ZAR,South African Rand
SGD/MXN,SGD/MXN - Singapore Dollar Mexican Peso,sgd-mxn,2037,SGD,Singapore Dollar,MXN,Mexican Peso
MXN/MYR,MXN/MYR - Mexican Peso Malaysian Ringgit,mxn-myr,9813,MXN,Mexican Peso,MYR,Malaysian Ringgit
MXN/NAD,MXN/NAD - Mexican Peso Namibian Dollar,mxn-nad,9814,MXN,Mexican Peso,NAD,Namibian Dollar
MXN/NOK,MXN/NOK - Mexican Peso Norwegian Krone,mxn-nok,9815,MXN,Mexican Peso,NOK,Norwegian Krone
MXN/NPR,MXN/NPR - Mexican Peso Nepalese Rupee,mxn-npr,9816,MXN,Mexican Peso,NPR,Nepalese Rupee
MXN/NZD,MXN/NZD - Mexican Peso New Zealand Dollar,mxn-nzd,9817,MXN,Mexican Peso,NZD,New Zealand Dollar
MXN/PAB,MXN/PAB - Mexican Peso Panamanian Balboa,mxn-pab,9818,MXN,Mexican Peso,PAB,Panamanian Balboa
MXN/PHP,MXN/PHP - Mexican Peso Philippine Peso,mxn-php,9819,MXN,Mexican Peso,PHP,Philippine Peso
MXN/PKR,MXN/PKR - Mexican Peso Pakistani Rupee,mxn-pkr,9820,MXN,Mexican Peso,PKR,Pakistani Rupee
MXN/PLN,MXN/PLN - Mexican Peso Polish Zloty,mxn-pln,9821,MXN,Mexican Peso,PLN,Polish Zloty
MXN/QAR,MXN/QAR - Mexican Peso Qatari Riyal,mxn-qar,9822,MXN,Mexican Peso,QAR,Qatari Riyal
MXN/RON,MXN/RON - Mexican Peso Romanian Leu,mxn-ron,9823,MXN,Mexican Peso,RON,Romanian Leu
MXN/RUB,MXN/RUB - Mexican Peso Russian Ruble,mxn-rub,9824,MXN,Mexican Peso,RUB,Russian Ruble
MXN/SAR,MXN/SAR - Mexican Peso Saudi Riyal,mxn-sar,9825,MXN,Mexican Peso,SAR,Saudi Riyal
MXN/SEK,MXN/SEK - Mexican Peso Swedish Krona,mxn-sek,9826,MXN,Mexican Peso,SEK,Swedish Krona
MXN/SGD,MXN/SGD - Mexican Peso Singapore Dollar,mxn-sgd,9827,MXN,Mexican Peso,SGD,Singapore Dollar
MXN/THB,MXN/THB - Mexican Peso Thai Baht,mxn-thb,9828,MXN,Mexican Peso,THB,Thai Baht
MXN/TRY,MXN/TRY - Mexican Peso Turkish Lira,mxn-try,9829,MXN,Mexican Peso,TRY,Turkish Lira
MXN/TWD,MXN/TWD - Mexican Peso Taiwan Dollar,mxn-twd,9830,MXN,Mexican Peso,TWD,Taiwan Dollar
MXN/USD,MXN/USD - Mexican Peso US Dollar,mxn-usd,9831,MXN,Mexican Peso,USD,US Dollar
MXN/VES,MXN/VES - Mexican Peso Venezuelan Bolivar,mxn-vef,9832,MXN,Mexican Peso,VES,Venezuelan Bolivar
MXN/XAF,MXN/XAF - Mexican Peso Central African Franc,mxn-xaf,9833,MXN,Mexican Peso,XAF,Central African Franc
MXN/XCD,MXN/XCD - Mexican Peso East Caribbean Dollar,mxn-xcd,9834,MXN,Mexican Peso,XCD,East Caribbean Dollar
MXN/XOF,MXN/XOF - Mexican Peso West African CFA franc,mxn-xof,9835,MXN,Mexican Peso,XOF,West African CFA franc
NOK/MXN,NOK/MXN - Norwegian Krone Mexican Peso,nok-mxn,9863,NOK,Norwegian Krone,MXN,Mexican Peso
NZD/MXN,NZD/MXN - New Zealand Dollar Mexican Peso,nzd-mxn,9906,NZD,New Zealand Dollar,MXN,Mexican Peso
PHP/MXN,PHP/MXN - Philippine Peso Mexican Peso,php-mxn,9940,PHP,Philippine Peso,MXN,Mexican Peso
PLN/MXN,PLN/MXN - Polish Zloty Mexican Peso,pln-mxn,9999,PLN,Polish Zloty,MXN,Mexican Peso
RUB/MXN,RUB/MXN - Russian Ruble Mexican Peso,rub-mxn,10050,RUB,Russian Ruble,MXN,Mexican Peso
SAR/MXN,SAR/MXN - Saudi Riyal Mexican Peso,sar-mxn,10101,SAR,Saudi Riyal,MXN,Mexican Peso
SEK/MXN,SEK/MXN - Swedish Krona Mexican Peso,sek-mxn,10151,SEK,Swedish Krona,MXN,Mexican Peso
THB/MXN,THB/MXN - Thai Baht Mexican Peso,thb-mxn,10227,THB,Thai Baht,MXN,Mexican Peso
TRY/MXN,TRY/MXN - Turkish Lira Mexican Peso,try-mxn,10271,TRY,Turkish Lira,MXN,Mexican Peso
TWD/MXN,TWD/MXN - Taiwan Dollar Mexican Peso,twd-mxn,10322,TWD,Taiwan Dollar,MXN,Mexican Peso
VES/MXN,VES/MXN - Venezuelan Bolivar Mexican Peso,vef-mxn,10377,VES,Venezuelan Bolivar,MXN,Mexican Peso
ZAR/MXN,ZAR/MXN - South African Rand Mexican Peso,zar-mxn,10427,ZAR,South African Rand,MXN,Mexican Peso
PYG/MXN,PYG/MXN - Paraguayan Guarani Mexican Peso,pyg-mxn,10499,PYG,Paraguayan Guarani,MXN,Mexican Peso
UYU/MXN,UYU/MXN - Uruguayan Peso Mexican Peso,uyu-mxn,10500,UYU,Uruguayan Peso,MXN,Mexican Peso
PEN/MXN,PEN/MXN - Peru Sol Mexican Peso,pen-mxn,10502,PEN,Peru Sol,MXN,Mexican Peso
MXN/PYG,MXN/PYG - Mexican Peso Paraguayan Guarani,mxn-pyg,10504,MXN,Mexican Peso,PYG,Paraguayan Guarani
MXN/UYU,MXN/UYU - Mexican Peso Uruguayan Peso,mxn-uyu,10506,MXN,Mexican Peso,UYU,Uruguayan Peso
MXN/PEN,MXN/PEN - Mexican Peso Peru Sol,mxn-pen,10510,MXN,Mexican Peso,PEN,Peru Sol
MYR/NZD,MYR/NZD - Malaysian Ringgit New Zealand Dollar,myr-nzd,1964,MYR,Malaysian Ringgit,NZD,New Zealand Dollar
MYR/PKR,MYR/PKR - Malaysian Ringgit Pakistani Rupee,myr-pkr,1965,MYR,Malaysian Ringgit,PKR,Pakistani Rupee
MYR/SGD,MYR/SGD - Malaysian Ringgit Singapore Dollar,myr-sgd,1966,MYR,Malaysian Ringgit,SGD,Singapore Dollar
MYR/THB,MYR/THB - Malaysian Ringgit Thai Baht,myr-thb,1967,MYR,Malaysian Ringgit,THB,Thai Baht
MYR/TWD,MYR/TWD - Malaysian Ringgit Taiwan Dollar,myr-twd,1968,MYR,Malaysian Ringgit,TWD,Taiwan Dollar
MYR/ZAR,MYR/ZAR - Malaysian Ringgit South African Rand,myr-zar,1970,MYR,Malaysian Ringgit,ZAR,South African Rand
NZD/MYR,NZD/MYR - New Zealand Dollar Malaysian Ringgit,nzd-myr,1987,NZD,New Zealand Dollar,MYR,Malaysian Ringgit
SGD/MYR,SGD/MYR - Singapore Dollar Malaysian Ringgit,sgd-myr,2038,SGD,Singapore Dollar,MYR,Malaysian Ringgit
USD/MYR,USD/MYR - US Dollar Malaysian Ringgit,usd-myr,2168,USD,US Dollar,MYR,Malaysian Ringgit
ZAR/MYR,ZAR/MYR - South African Rand Malaysian Ringgit,zar-myr,2245,ZAR,South African Rand,MYR,Malaysian Ringgit
NOK/MYR,NOK/MYR - Norwegian Krone Malaysian Ringgit,nok-myr,9864,NOK,Norwegian Krone,MYR,Malaysian Ringgit
PHP/MYR,PHP/MYR - Philippine Peso Malaysian Ringgit,php-myr,9941,PHP,Philippine Peso,MYR,Malaysian Ringgit
PLN/MYR,PLN/MYR - Polish Zloty Malaysian Ringgit,pln-myr,10000,PLN,Polish Zloty,MYR,Malaysian Ringgit
RUB/MYR,RUB/MYR - Russian Ruble Malaysian Ringgit,rub-myr,10051,RUB,Russian Ruble,MYR,Malaysian Ringgit
SAR/MYR,SAR/MYR - Saudi Riyal Malaysian Ringgit,sar-myr,10102,SAR,Saudi Riyal,MYR,Malaysian Ringgit
SEK/MYR,SEK/MYR - Swedish Krona Malaysian Ringgit,sek-myr,10152,SEK,Swedish Krona,MYR,Malaysian Ringgit
THB/MYR,THB/MYR - Thai Baht Malaysian Ringgit,thb-myr,10228,THB,Thai Baht,MYR,Malaysian Ringgit
TRY/MYR,TRY/MYR - Turkish Lira Malaysian Ringgit,try-myr,10272,TRY,Turkish Lira,MYR,Malaysian Ringgit
TWD/MYR,TWD/MYR - Taiwan Dollar Malaysian Ringgit,twd-myr,10323,TWD,Taiwan Dollar,MYR,Malaysian Ringgit
VES/MYR,VES/MYR - Venezuelan Bolivar Malaysian Ringgit,vef-myr,10378,VES,Venezuelan Bolivar,MYR,Malaysian Ringgit
MYR/USD,MYR/USD - Malaysian Ringgit US Dollar,myr-usd,993166,MYR,Malaysian Ringgit,USD,US Dollar
USD/MZN,USD/MZN - US Dollar Mozambican Metical,usd-mzn,941146,USD,US Dollar,MZN,Mozambican Metical
USD/NAD,USD/NAD - US Dollar Namibian Dollar,usd-nad,2170,USD,US Dollar,NAD,Namibian Dollar
NOK/NAD,NOK/NAD - Norwegian Krone Namibian Dollar,nok-nad,9865,NOK,Norwegian Krone,NAD,Namibian Dollar
NZD/NAD,NZD/NAD - New Zealand Dollar Namibian Dollar,nzd-nad,9907,NZD,New Zealand Dollar,NAD,Namibian Dollar
PHP/NAD,PHP/NAD - Philippine Peso Namibian Dollar,php-nad,9942,PHP,Philippine Peso,NAD,Namibian Dollar
PLN/NAD,PLN/NAD - Polish Zloty Namibian Dollar,pln-nad,10001,PLN,Polish Zloty,NAD,Namibian Dollar
RUB/NAD,RUB/NAD - Russian Ruble Namibian Dollar,rub-nad,10052,RUB,Russian Ruble,NAD,Namibian Dollar
SAR/NAD,SAR/NAD - Saudi Riyal Namibian Dollar,sar-nad,10103,SAR,Saudi Riyal,NAD,Namibian Dollar
SEK/NAD,SEK/NAD - Swedish Krona Namibian Dollar,sek-nad,10153,SEK,Swedish Krona,NAD,Namibian Dollar
SGD/NAD,SGD/NAD - Singapore Dollar Namibian Dollar,sgd-nad,10192,SGD,Singapore Dollar,NAD,Namibian Dollar
THB/NAD,THB/NAD - Thai Baht Namibian Dollar,thb-nad,10229,THB,Thai Baht,NAD,Namibian Dollar
TRY/NAD,TRY/NAD - Turkish Lira Namibian Dollar,try-nad,10273,TRY,Turkish Lira,NAD,Namibian Dollar
TWD/NAD,TWD/NAD - Taiwan Dollar Namibian Dollar,twd-nad,10324,TWD,Taiwan Dollar,NAD,Namibian Dollar
VES/NAD,VES/NAD - Venezuelan Bolivar Namibian Dollar,vef-nad,10379,VES,Venezuelan Bolivar,NAD,Namibian Dollar
ZAR/NAD,ZAR/NAD - South African Rand Namibian Dollar,zar-nad,10428,ZAR,South African Rand,NAD,Namibian Dollar
USD/NGN,USD/NGN - US Dollar Nigerian Naira,usd-ngn,2171,USD,US Dollar,NGN,Nigerian Naira
USD/NIO,USD/NIO - US Dollar Nicaraguan Córdoba,usd-nio,2172,USD,US Dollar,NIO,Nicaraguan Córdoba
NIO/USD,NIO/USD - Nicaraguan Córdoba US Dollar,nio-usd,11761,NIO,Nicaraguan Córdoba,USD,US Dollar
USD/NOK,USD/NOK - US Dollar Norwegian Krone,usd-nok,59,USD,US Dollar,NOK,Norwegian Krone
NOK/SEK,NOK/SEK - Norwegian Krone Swedish Krona,nok-sek,111,NOK,Norwegian Krone,SEK,Swedish Krona
SEK/NOK,SEK/NOK - Swedish Krona Norwegian Krone,sek-nok,2022,SEK,Swedish Krona,NOK,Norwegian Krone
ZAR/NOK,ZAR/NOK - South African Rand Norwegian Krone,zar-nok,2246,ZAR,South African Rand,NOK,Norwegian Krone
NOK/NPR,NOK/NPR - Norwegian Krone Nepalese Rupee,nok-npr,9867,NOK,Norwegian Krone,NPR,Nepalese Rupee
NOK/NZD,NOK/NZD - Norwegian Krone New Zealand Dollar,nok-nzd,9868,NOK,Norwegian Krone,NZD,New Zealand Dollar
NOK/OMR,NOK/OMR - Norwegian Krone Omani Rial,nok-omr,9869,NOK,Norwegian Krone,OMR,Omani Rial
NOK/PAB,NOK/PAB - Norwegian Krone Panamanian Balboa,nok-pab,9870,NOK,Norwegian Krone,PAB,Panamanian Balboa
NOK/PHP,NOK/PHP - Norwegian Krone Philippine Peso,nok-php,9871,NOK,Norwegian Krone,PHP,Philippine Peso
NOK/PKR,NOK/PKR - Norwegian Krone Pakistani Rupee,nok-pkr,9872,NOK,Norwegian Krone,PKR,Pakistani Rupee
NOK/PLN,NOK/PLN - Norwegian Krone Polish Zloty,nok-pln,9873,NOK,Norwegian Krone,PLN,Polish Zloty
NOK/QAR,NOK/QAR - Norwegian Krone Qatari Riyal,nok-qar,9874,NOK,Norwegian Krone,QAR,Qatari Riyal
NOK/RON,NOK/RON - Norwegian Krone Romanian Leu,nok-ron,9875,NOK,Norwegian Krone,RON,Romanian Leu
NOK/RUB,NOK/RUB - Norwegian Krone Russian Ruble,nok-rub,9876,NOK,Norwegian Krone,RUB,Russian Ruble
NOK/SAR,NOK/SAR - Norwegian Krone Saudi Riyal,nok-sar,9877,NOK,Norwegian Krone,SAR,Saudi Riyal
NOK/SGD,NOK/SGD - Norwegian Krone Singapore Dollar,nok-sgd,9878,NOK,Norwegian Krone,SGD,Singapore Dollar
NOK/THB,NOK/THB - Norwegian Krone Thai Baht,nok-thb,9879,NOK,Norwegian Krone,THB,Thai Baht
NOK/TRY,NOK/TRY - Norwegian Krone Turkish Lira,nok-try,9880,NOK,Norwegian Krone,TRY,Turkish Lira
NOK/TWD,NOK/TWD - Norwegian Krone Taiwan Dollar,nok-twd,9881,NOK,Norwegian Krone,TWD,Taiwan Dollar
NOK/USD,NOK/USD - Norwegian Krone US Dollar,nok-usd,9882,NOK,Norwegian Krone,USD,US Dollar
NOK/VES,NOK/VES - Norwegian Krone Venezuelan Bolivar,nok-vef,9883,NOK,Norwegian Krone,VES,Venezuelan Bolivar
NOK/XAF,NOK/XAF - Norwegian Krone Central African Franc,nok-xaf,9884,NOK,Norwegian Krone,XAF,Central African Franc
NOK/XCD,NOK/XCD - Norwegian Krone East Caribbean Dollar,nok-xcd,9885,NOK,Norwegian Krone,XCD,East Caribbean Dollar
NOK/XOF,NOK/XOF - Norwegian Krone West African CFA franc,nok-xof,9886,NOK,Norwegian Krone,XOF,West African CFA franc
NOK/ZAR,NOK/ZAR - Norwegian Krone South African Rand,nok-zar,9887,NOK,Norwegian Krone,ZAR,South African Rand
NZD/NOK,NZD/NOK - New Zealand Dollar Norwegian Krone,nzd-nok,9908,NZD,New Zealand Dollar,NOK,Norwegian Krone
PHP/NOK,PHP/NOK - Philippine Peso Norwegian Krone,php-nok,9943,PHP,Philippine Peso,NOK,Norwegian Krone
PLN/NOK,PLN/NOK - Polish Zloty Norwegian Krone,pln-nok,10002,PLN,Polish Zloty,NOK,Norwegian Krone
RUB/NOK,RUB/NOK - Russian Ruble Norwegian Krone,rub-nok,10053,RUB,Russian Ruble,NOK,Norwegian Krone
SAR/NOK,SAR/NOK - Saudi Riyal Norwegian Krone,sar-nok,10104,SAR,Saudi Riyal,NOK,Norwegian Krone
SGD/NOK,SGD/NOK - Singapore Dollar Norwegian Krone,sgd-nok,10193,SGD,Singapore Dollar,NOK,Norwegian Krone
THB/NOK,THB/NOK - Thai Baht Norwegian Krone,thb-nok,10230,THB,Thai Baht,NOK,Norwegian Krone
TRY/NOK,TRY/NOK - Turkish Lira Norwegian Krone,try-nok,10274,TRY,Turkish Lira,NOK,Norwegian Krone
TWD/NOK,TWD/NOK - Taiwan Dollar Norwegian Krone,twd-nok,10325,TWD,Taiwan Dollar,NOK,Norwegian Krone
VES/NOK,VES/NOK - Venezuelan Bolivar Norwegian Krone,vef-nok,10380,VES,Venezuelan Bolivar,NOK,Norwegian Krone
NOK/RUB,NOK/RUB - Norwegian Krone Russian Ruble,nok-rub?cid=1089826,1089826,NOK,Norwegian Krone,RUB,Russian Ruble
USD/NPR,USD/NPR - US Dollar Nepalese Rupee,usd-npr,2173,USD,US Dollar,NPR,Nepalese Rupee
NZD/NPR,NZD/NPR - New Zealand Dollar Nepalese Rupee,nzd-npr,9909,NZD,New Zealand Dollar,NPR,Nepalese Rupee
PHP/NPR,PHP/NPR - Philippine Peso Nepalese Rupee,php-npr,9944,PHP,Philippine Peso,NPR,Nepalese Rupee
PKR/NPR,PKR/NPR - Pakistani Rupee Nepalese Rupee,pkr-npr,9969,PKR,Pakistani Rupee,NPR,Nepalese Rupee
PLN/NPR,PLN/NPR - Polish Zloty Nepalese Rupee,pln-npr,10003,PLN,Polish Zloty,NPR,Nepalese Rupee
RUB/NPR,RUB/NPR - Russian Ruble Nepalese Rupee,rub-npr,10054,RUB,Russian Ruble,NPR,Nepalese Rupee
SAR/NPR,SAR/NPR - Saudi Riyal Nepalese Rupee,sar-npr,10105,SAR,Saudi Riyal,NPR,Nepalese Rupee
SEK/NPR,SEK/NPR - Swedish Krona Nepalese Rupee,sek-npr,10154,SEK,Swedish Krona,NPR,Nepalese Rupee
SGD/NPR,SGD/NPR - Singapore Dollar Nepalese Rupee,sgd-npr,10194,SGD,Singapore Dollar,NPR,Nepalese Rupee
THB/NPR,THB/NPR - Thai Baht Nepalese Rupee,thb-npr,10231,THB,Thai Baht,NPR,Nepalese Rupee
TRY/NPR,TRY/NPR - Turkish Lira Nepalese Rupee,try-npr,10275,TRY,Turkish Lira,NPR,Nepalese Rupee
TWD/NPR,TWD/NPR - Taiwan Dollar Nepalese Rupee,twd-npr,10326,TWD,Taiwan Dollar,NPR,Nepalese Rupee
VES/NPR,VES/NPR - Venezuelan Bolivar Nepalese Rupee,vef-npr,10381,VES,Venezuelan Bolivar,NPR,Nepalese Rupee
ZAR/NPR,ZAR/NPR - South African Rand Nepalese Rupee,zar-npr,10429,ZAR,South African Rand,NPR,Nepalese Rupee
NZD/USD,NZD/USD - New Zealand Dollar US Dollar,nzd-usd,8,NZD,New Zealand Dollar,USD,US Dollar
NZD/PLN,NZD/PLN - New Zealand Dollar Polish Zloty,nzd-pln,82,NZD,New Zealand Dollar,PLN,Polish Zloty
NZD/SEK,NZD/SEK - New Zealand Dollar Swedish Krona,nzd-sek,118,NZD,New Zealand Dollar,SEK,Swedish Krona
NZD/THB,NZD/THB - New Zealand Dollar Thai Baht,nzd-thb,120,NZD,New Zealand Dollar,THB,Thai Baht
NZD/ZAR,NZD/ZAR - New Zealand Dollar South African Rand,nzd-zar,121,NZD,New Zealand Dollar,ZAR,South African Rand
NZD/SGD,NZD/SGD - New Zealand Dollar Singapore Dollar,nzd-sgd,149,NZD,New Zealand Dollar,SGD,Singapore Dollar
NZD/PKR,NZD/PKR - New Zealand Dollar Pakistani Rupee,nzd-pkr,1988,NZD,New Zealand Dollar,PKR,Pakistani Rupee
NZD/TWD,NZD/TWD - New Zealand Dollar Taiwan Dollar,nzd-twd,1989,NZD,New Zealand Dollar,TWD,Taiwan Dollar
SGD/NZD,SGD/NZD - Singapore Dollar New Zealand Dollar,sgd-nzd,2039,SGD,Singapore Dollar,NZD,New Zealand Dollar
USD/NZD,USD/NZD - US Dollar New Zealand Dollar,usd-nzd,2174,USD,US Dollar,NZD,New Zealand Dollar
NZD/OMR,NZD/OMR - New Zealand Dollar Omani Rial,nzd-omr,9910,NZD,New Zealand Dollar,OMR,Omani Rial
NZD/PAB,NZD/PAB - New Zealand Dollar Panamanian Balboa,nzd-pab,9911,NZD,New Zealand Dollar,PAB,Panamanian Balboa
NZD/PHP,NZD/PHP - New Zealand Dollar Philippine Peso,nzd-php,9912,NZD,New Zealand Dollar,PHP,Philippine Peso
NZD/QAR,NZD/QAR - New Zealand Dollar Qatari Riyal,nzd-qar,9913,NZD,New Zealand Dollar,QAR,Qatari Riyal
NZD/RON,NZD/RON - New Zealand Dollar Romanian Leu,nzd-ron,9914,NZD,New Zealand Dollar,RON,Romanian Leu
NZD/RUB,NZD/RUB - New Zealand Dollar Russian Ruble,nzd-rub,9915,NZD,New Zealand Dollar,RUB,Russian Ruble
NZD/SAR,NZD/SAR - New Zealand Dollar Saudi Riyal,nzd-sar,9916,NZD,New Zealand Dollar,SAR,Saudi Riyal
NZD/TRY,NZD/TRY - New Zealand Dollar Turkish Lira,nzd-try,9917,NZD,New Zealand Dollar,TRY,Turkish Lira
NZD/VES,NZD/VES - New Zealand Dollar Venezuelan Bolivar,nzd-vef,9918,NZD,New Zealand Dollar,VES,Venezuelan Bolivar
NZD/XAF,NZD/XAF - New Zealand Dollar Central African Franc,nzd-xaf,9919,NZD,New Zealand Dollar,XAF,Central African Franc
NZD/XCD,NZD/XCD - New Zealand Dollar East Caribbean Dollar,nzd-xcd,9920,NZD,New Zealand Dollar,XCD,East Caribbean Dollar
NZD/XOF,NZD/XOF - New Zealand Dollar West African CFA franc,nzd-xof,9921,NZD,New Zealand Dollar,XOF,West African CFA franc
PLN/NZD,PLN/NZD - Polish Zloty New Zealand Dollar,pln-nzd,10004,PLN,Polish Zloty,NZD,New Zealand Dollar
SAR/NZD,SAR/NZD - Saudi Riyal New Zealand Dollar,sar-nzd,10106,SAR,Saudi Riyal,NZD,New Zealand Dollar
SEK/NZD,SEK/NZD - Swedish Krona New Zealand Dollar,sek-nzd,10155,SEK,Swedish Krona,NZD,New Zealand Dollar
TRY/NZD,TRY/NZD - Turkish Lira New Zealand Dollar,try-nzd,10276,TRY,Turkish Lira,NZD,New Zealand Dollar
TWD/NZD,TWD/NZD - Taiwan Dollar New Zealand Dollar,twd-nzd,10327,TWD,Taiwan Dollar,NZD,New Zealand Dollar
VES/NZD,VES/NZD - Venezuelan Bolivar New Zealand Dollar,vef-nzd,10382,VES,Venezuelan Bolivar,NZD,New Zealand Dollar
