name,tag,symbol,id,currency,status
Safe Trade Coin,safe-trade-coin,XSTC,1071063,USD,available
SmartCoin,smartcoin,SMC,1071439,USD,available
LetItRide,letitride,LIR,1071565,USD,available
Thar Token,,THAR,,,unavailable
BitNautic Token,,BTNT,,,unavailable
Moin,moin,MOIN,1071435,USD,available
InterCrone,,ICR,,,unavailable
PAWS Fund,,PAWS,,,unavailable
SF Capital,,SFCP,,,unavailable
ARAW,,ARAW,,,unavailable
Arqma,,ARQ,,,unavailable
AceD,,ACED,,,unavailable
empowr coin,,EMPR,,,unavailable
Ether Kingdoms Token,,IMP,,,unavailable
wys Token,,WYS,,,unavailable
X-Coin,x-coin,XCO,1071707,USD,available
Peerguess,guess,GUESS,1077122,USD,available
ROIyal Coin,,ROCO,,,unavailable
GoldPieces,goldpieces,GP,1071536,USD,available
SuperCoin,supercoin,SUPER,1071353,USD,available
WorldCoin,worldcoin,WDC,1071360,USD,available
Zurcoin,zurcoin,ZUR,1071462,USD,available
PayCon,paycon,CON,1071671,USD,available
Onix,onix,ONX,1071345,USD,available
Aegeus,,AEG,,,unavailable
RonPaulCoin,ronpaulcoin,RPC,1071533,USD,available
Coin2.1,coin2-1,C2,1071499,USD,available
Tracto,tracto,TRCT,1071394,USD,available
EUNOMIA,,ENTS,,,unavailable
Kurrent,kurrent,KURT,1071557,USD,available
PIECoin,piecoin,PIE,1071703,USD,available
WITChain,,WIT,,,unavailable
BiosCrypto,bios-crypto,BIOS,1071729,USD,available
FidexToken,,FEX,,,unavailable
Intelligent Trading Foundation,intelligent-trading-foundation,ITT,1072155,USD,available
STRAKS,,STAK,,,unavailable
Absolute,,ABS,,,unavailable
BoostCoin,,BOST,,,unavailable
LeaCoin,leacoin,LEA,1071653,USD,available
Ccore,ccore,CCO,1072107,USD,available
TAGRcoin,tagrcoin,TAGR,1071728,USD,available
BitStash,,STASH,,,unavailable
Zonecoin,zonecoin,ZNE,1071761,USD,available
Mobile Crypto Pay Coin,,MCPC,,,unavailable
ICO OpenLedger,,ICOO,,,unavailable
Block Array,,ARY,,,unavailable
UOS Network,,UOS,,,unavailable
ArbitrageCT,,ARCT,,,unavailable
SkyHub Coin,,SHB,,,unavailable
APR Coin,,APR,,,unavailable
MedicCoin,,MEDIC,,,unavailable
Bata,bata,BTA,1071385,USD,available
Herbalist Token,,HERB,,,unavailable
ELTCOIN,eltcoin,ELTCOIN,1072146,USD,available
DeVault,,DVT,,,unavailable
Theresa May Coin,theresa-may-coin,MAY,1071698,USD,available
OsmiumCoin,osmiumcoin,OS76,1071714,USD,available
JobsCoin,jobscoin,JOBS,1071758,USD,available
Torcoin,torcoin-tor,TOR,1071560,USD,available
YENTEN,,YTN,,,unavailable
Bitcoin Red,bitcoin-red,BTCRED,1061848,USD,available
ShowHand,,HAND,,,unavailable
PostCoin,postcoin,POST,1071509,USD,available
EtherInc,,ETI,,,unavailable
SpreadCoin,spreadcoin,SPR,1071351,USD,available
Titcoin,titcoin,TIT,1071472,USD,available
Xuez,,XUEZ,,,unavailable
FuzzBalls,fuzzballs,FUZZ,1071710,USD,available
Visio,visio,VISIO,1071409,USD,available
Elixir,elixir,ELIX,1071316,USD,available
xEURO,,xEUR,,,unavailable
SteepCoin,steepcoin,STEEP,1073607,USD,available
SydPak,sydpak,SDP,1071767,USD,available
Innova,innova,INN,1071327,USD,available
Bitcoiin,,B2G,,,unavailable
EZOOW,,EZW,,,unavailable
Decentralized Machine Learning,,DML,,,unavailable
Fox Trading,,FOXT,,,unavailable
Xonecoin,xonecoin,XOC,1071762,USD,available
Asian Dragon,,AD,,,unavailable
Gold Poker,,GPKR,,,unavailable
Shekel,,JEW,,,unavailable
bitJob,student-coin,STU,1061897,USD,available
ImpulseCoin,impulsecoin,IMPS,1071700,USD,available
LatiumX,,LATX,,,unavailable
StarterCoin,,STAC,,,unavailable
KZ Cash,,KZC,,,unavailable
Rubies,rubies,RBIES,1071634,USD,available
Steps,steps,STEPS,1071730,USD,available
XGOX,xgox,XGOX,1071456,USD,available
Cheesecoin,,CHEESE,,,unavailable
AmsterdamCoin,amsterdamcoin,AMS,1071821,USD,available
Gossipcoin,,GOSS,,,unavailable
Bankcoin,,B@,,,unavailable
Gratz,,GRAT,,,unavailable
TOKPIE,,TKP,,,unavailable
BitGuild PLAT,,PLAT,,,unavailable
NevaCoin,nevacoin,NEVA,1071662,USD,available
Italian Lira,,ITL,,,unavailable
Digitalcoin,digitalcoin,DGC,1071479,USD,available
Datacoin,,DTC,,,unavailable
Monoeci,monacocoin,XMCC,1071392,USD,available
HOdlcoin,hodlcoin,HODL,1071625,USD,available
Origami,,ORI,,,unavailable
Bitsum,,BSM,,,unavailable
Cashcoin,cashcoin,CASH,1072157,USD,available
Orbis Token,,OBT,,,unavailable
Californium,californium,CF,1071679,USD,available
Couchain,,COU,,,unavailable
CDMCOIN,,CDM,,,unavailable
P2P Global Network,,P2PX,,,unavailable
Bit20,,BTWTY,,,unavailable
Carebit,,CARE,,,unavailable
Bitcloud,bitcloud,BTDX,1071271,USD,available
Pakcoin,pakcoin,PAK,1061885,USD,available
Acoin,acoin,ACOIN,1071641,USD,available
Fivebalance,,FBN,,,unavailable
Destiny,destiny,DES,1071719,USD,available
Taler Coin,talercoin,TLR,1122572,USD,available
Bitcoin 21,bitcoin-21,XBTC21,1071640,USD,available
Peony,,PNY,,,unavailable
ParkByte,parkbyte,PKB,1071319,USD,available
SHPING,,SHPING,,,unavailable
EquiTrader,equitrader,EQT,1071358,USD,available
Blocknode,,BND,,,unavailable
Digital Money Bits,digital-money-bits,DMB,1071579,USD,available
BZLCOIN,,BZL,,,unavailable
Sola Token,,SOL,,,unavailable
PlatinumBAR,platinumbar,XPTX,1071487,USD,available
Dreamcoin,dreamcoin,DRM,1071683,USD,available
RouletteToken,roulettetoken,RLT,1061872,USD,available
Creditbit,creditbit,CRB,1071306,USD,available
AdCoin,adcoin,ACC,1071467,USD,available
Hurify,,HUR,,,unavailable
OP Coin,op-coin,OPC,1071966,USD,available
Ellaism,ellaism,ELLA,1071379,USD,available
EnterCoin,,ENTRC,,,unavailable
Antilitecoin,antilitecoin,ALTC,1071570,USD,available
electrumdark,,ELD,,,unavailable
Neural Protocol,,NRP,,,unavailable
INDINODE,,XIND,,,unavailable
TrustNote,,TTT,,,unavailable
Virtacoin,,VTA,,,unavailable
Linx,linx,LINX,1071377,USD,available
SecretCoin,secretcoin,SCRT,1071677,USD,available
Natmin Pure Escrow,,NAT,,,unavailable
Impleum,,IMPL,,,unavailable
Elementrem,elementrem,ELE,1071370,USD,available
Eurocoin,eurocoin,EUC,1071529,USD,available
SONDER,,SNR,,,unavailable
GeyserCoin,geysercoin,GSR,1071575,USD,available
Eternity,eternity,ENT,1061502,USD,available
UltraNote Coin,,XUN,,,unavailable
Zenswap Network Token,,ZNT,,,unavailable
Litecred,litecred,LTCR,1071541,USD,available
EagleX,,EGX,,,unavailable
JIYO,,JIYOX,,,unavailable
Open Trading Network,open-trading-network,OTN,1061809,USD,available
Klimatas,,KTS,,,unavailable
Evimeria,,EVI,,,unavailable
MojoCoin,mojocoin,MOJO,1071645,USD,available
ProCurrency,procurrency,PROC,1071397,USD,available
KWHCoin,,KWH,,,unavailable
PyrexCoin,,PYX,,,unavailable
IrishCoin,irishcoin,IRL,1071842,USD,available
Joincoin,,J,,,unavailable
AdultChain,,XXX,,,unavailable
RSGPcoin,rsgpcoin,RSGP,1071769,USD,available
Olympic,,OLMP,,,unavailable
TajCoin,tajcoin,TAJ,1071535,USD,available
GIGA,,XG,,,unavailable
EthereumX,,ETX,,,unavailable
Citadel,,CTL,,,unavailable
Dragon Option,,DRAGON,,,unavailable
ESCX Token,,ESCX,,,unavailable
Mero Currency,,MRO,,,unavailable
Digiwage,,WAGE,,,unavailable
Archetypal Network,,ACTP,,,unavailable
Fintab,fintab,FNTB,1079932,USD,available
IQ.cash,,IQ,,,unavailable
Payfair,payfair,PFR,1072106,USD,available
Scopuly,,SKY,,,unavailable
bitqy,bitqy,BQ,1071215,USD,available
Kora Network Token,,KNT,,,unavailable
Bionic,,BNC,,,unavailable
MustangCoin,mustangcoin,MST,1071682,USD,available
Phonecoin,,PHON,,,unavailable
Desire,desire,DSR,1071738,USD,available
Dach Coin,,DACHX,,,unavailable
CPUchain,,CPU,,,unavailable
nDEX,,NDX,,,unavailable
VikkyToken,,VIKKY,,,unavailable
SpeedCash,speedcash,SCS,1071763,USD,available
Crystal Token,,CYL,,,unavailable
Crystal Clear,crystal-clear,CCT,1071471,USD,available
Zayedcoin,zayedcoin,ZYD,1071724,USD,available
Uptrennd,,1UP,,,unavailable
Cyber Movie Chain,,CMCT,,,unavailable
Alpha Coin,,APC,,,unavailable
ICOBay,,IBT,,,unavailable
HireGo,,HGO,,,unavailable
Machinecoin,machinecoin,MAC,1071598,USD,available
IXTUS Edutainment,,IXE,,,unavailable
Shivers,,SHVR,,,unavailable
Independent Money System,independent-money-system,IMS,1071650,USD,available
Speed Mining Service,,SMS,,,unavailable
Havy,,HAVY,,,unavailable
Micromines,,MICRO,,,unavailable
P7Coin,p7coin,P7C,1071774,USD,available
Akroma,,AKA,,,unavailable
Atomic Coin,atomiccoin,ATOMc,1071461,USD,available
ICOBID,icobid,ICOB,1071602,USD,available
SCRIV NETWORK,,SCRIV,,,unavailable
Impact,impact,IMX,1071717,USD,available
Zealium,,NZL,,,unavailable
High Voltage,high-voltage,HVCO,1071766,USD,available
KUN,,KUN,,,unavailable
WELL,,WELL,,,unavailable
BitRent,bitrent,RNTB,1094007,USD,available
ChanCoin,,CHAN,,,unavailable
Master Swiscoin,master-swiscoin,MSCN,1061879,USD,available
Asiadigicoin,asiadigicoin,ADCN,1071725,USD,available
EVOS,,EVOS,,,unavailable
MoX,,MOX,,,unavailable
Atheios,,ATH,,,unavailable
Authorship,authorship,ATS,1072149,USD,available
Selfiecoin,selfiecoin,SLFI,1071770,USD,available
Decentralized Asset Trading Platform,,DATP,,,unavailable
Tourist Token,,TOTO,,,unavailable
Ammo Reloaded,ammo-reloaded,AMMO,1070742,USD,available
Dollarcoin,dollarcoin,DLC,1071658,USD,available
Quebecoin,quebecoin,QBC,1071893,USD,available
Bulleon,bulleon,BUL,1153134,USD,available
Sharpe Platform Token,,SHP,,,unavailable
Aigang,aigang,AIX,1071954,USD,available
Cryptrust,,CTRT,,,unavailable
ARBITRAGE,arbitrage,ARB,1093962,USD,available
ZUM TOKEN,,ZUM,,,unavailable
WomenCoin,women,WOMEN,1071564,USD,available
Crowdholding,crowdholding,YUP,1089402,USD,available
CryptoFlow,,CFL,,,unavailable
CryptoAds Marketplace,,CRAD,,,unavailable
LiteCoin Ultra,litecoin-ultra,LTCU,1071553,USD,available
iBTC,ibtc,IBTC,1072164,USD,available
BowsCoin,bowscoin,BSC,1071709,USD,available
Artex Coin,artex-coin,ATX,1071699,USD,available
Mocrow,,MCW,,,unavailable
CARDbuyers,,BCARD,,,unavailable
ARbit,arbit,ARB,1071732,USD,available
Dystem,,DTEM,,,unavailable
PoSToken,postoken,POS,1071442,USD,available
MiloCoin,milocoin,MILO,1071562,USD,available
JavaScript Token,javascript-token,JS,1072158,USD,available
Cazcoin,,CAZ,,,unavailable
MNPCoin,,MNP,,,unavailable
Centurion,centurion,CNT,1071350,USD,available
BumbaCoin,bumbacoin,BUMBA,1071515,USD,available
Zoomba,,ZBA,,,unavailable
PonziCoin,ponzicoin,PONZI,1071723,USD,available
Cabbage,cabbage,CAB,1071771,USD,available
4NEW,,KWATT,,,unavailable
EcoCoin,ecocoin,ECO,1071531,USD,available
Luna Coin,luna-coin,LUNA,1071727,USD,available
YoloCash,,YLC,,,unavailable
InnovativeBioresearchClassic,,INNBCL,,,unavailable
Xenoverse,,XENO,,,unavailable
BOAT,doubloon,BOAT,1071745,USD,available
Pioneer Coin,pioneer-coin,PCOIN,1071739,USD,available
Lightpaycoin,lightpaycoin,LPC,1094225,USD,available
TravelNote,,TVNT,,,unavailable
Helper Search Token,,HSN,,,unavailable
SparksPay,,SPK,,,unavailable
Bitcoin Adult,,BTAD,,,unavailable
Nekonium,,NUKO,,,unavailable
BROTHER,brat,BRAT,1071708,USD,available
Rawcoin,rawcoin2,XRC,1061875,USD,available
Bitcoin W Spectrum,,BWS,,,unavailable
Veltor,veltor,VLT,1071485,USD,available
PosEx,posex,PEX,1071731,USD,available
DeltaChain,,DELTA,,,unavailable
IceChain,,ICHX,,,unavailable
Octoin Coin,,OCC,,,unavailable
Iconic,iconic,ICON,1071566,USD,available
MASTERNET,,MASH,,,unavailable
NodeCoin,nodecoin,NODC,1071776,USD,available
Ethereum Gold,ethereum-gold,ETG,1071488,USD,available
Bitspace,,BSX,,,unavailable
Stellar Classic,,XLMX,,,unavailable
Comet,comet,CMT,1071975,USD,available
Decision Token,decision-token,HST,1061889,USD,available
Escroco Emerald,,ESCE,,,unavailable
Grimcoin,,GRIM,,,unavailable
e-Chat,,ECHT,,,unavailable
BunnyToken,,BUNNY,,,unavailable
VIVO,vivo,VIVO,1071329,USD,available
ICOCalendar.Today,,ICT,,,unavailable
Ragnarok,,RAGNA,,,unavailable
VectorAI,vector,VEC2,1071681,USD,available
FUTURAX,,FTXT,,,unavailable
Dash Green,dash-green,DASHG,1115828,USD,available
LiteBitcoin,litebitcoin,LBTC,1066697,USD,available
PAXEX,,PAXEX,,,unavailable
Eva Cash,,EVC,,,unavailable
PLNcoin,plncoin,PLNC,1071718,USD,available
ALAX,,ALX,,,unavailable
Nyerium,,NYEX,,,unavailable
Honey,honey,HONEY,1071532,USD,available
CFun,cfun,CFUN,1071138,USD,available
Phantomx,,PNX,,,unavailable
LitecoinToken,,LTK,,,unavailable
Dalecoin,dalecoin,DALC,1071520,USD,available
iBank,ibank,IBANK,1071768,USD,available
BenjiRolls,benjirolls,BENJI,1071705,USD,available
Rhenium,,XRH,,,unavailable
Wild Beast Block,wild-beast-block,WBB,1071757,USD,available
Prime-XI,prime-xi,PXI,1071647,USD,available
Billionaire Token,billionaire-token,XBL,1071511,USD,available
CrevaCoin,crevacoin,CREVA,1071571,USD,available
Project Coin,,PRJ,,,unavailable
CustomContractNetwork,,CCN,,,unavailable
Cannation,cannation,CNNC,1071623,USD,available
LogisCoin,,LGS,,,unavailable
Dinero,,DIN,,,unavailable
Bitvolt,bitvolt,VOLT,1071772,USD,available
Printex,,PRTX,,,unavailable
Digital Credits,digital-credits,DGCS,1071779,USD,available
Wispr,,WSP,,,unavailable
SecureCoin,securecoin,SRC,1071539,USD,available
SAKECOIN,,SAKE,,,unavailable
Mirai,,MRI,,,unavailable
BitMoney,,BIT,,,unavailable
SocialCoin,socialcoin-socc,SOCC,1071568,USD,available
Simmitri,,SIM,,,unavailable
UralsCoin,,URALS,,,unavailable
Coinonat,coinonat,CXT,1071558,USD,available
Elliot Coin,,ELLI,,,unavailable
Levocoin,,LEVO,,,unavailable
Coimatic 2.0,coimatic-2,CTIC2,1071752,USD,available
XOVBank,,XOV,,,unavailable
Argentum,argentum,ARG,1071543,USD,available
Dollar Online,dollar-online,DOLLAR,1071760,USD,available
Cointorox,,OROX,,,unavailable
VapersCoin,vaperscoin,VPRC,1071693,USD,available
GeertCoin,geertcoin,GEERT,1071746,USD,available
Oceanlab,oceanlab,OCL,1071348,USD,available
HollyWoodCoin,hollywoodcoin,HWC,1066701,USD,available
Staker,,STR,,,unavailable
Qbic,,QBIC,,,unavailable
Traid,,TRAID,,,unavailable
Decentralized Crypto Token,,DCTO,,,unavailable
Target Coin,target-coin,TGT,1071223,USD,available
SPIDER VPS,,SPDR,,,unavailable
Bolenum,bolenum,BLN,1071524,USD,available
GreenMed,,GRMD,,,unavailable
Rocketcoin,,ROCK,,,unavailable
SONO,altcommunity-coin,SONO,1071480,USD,available
Pure,,PUREX,,,unavailable
ACRE,,ACRE,,,unavailable
Vault Coin,vault-coin,VLTC,1071759,USD,available
Abulaba,,AAA,,,unavailable
Project-X,project-x,NANOX,1071748,USD,available
Elysium,elysium,ELS,1071574,USD,available
Save and Gain,save-and-gain,SANDG,1071773,USD,available
BitCoal,bitcoal,COAL,1071530,USD,available
Coimatic 3.0,coimatic-3,CTIC3,1071751,USD,available
X12 Coin,,X12,,,unavailable
GambleCoin,,GMCN,,,unavailable
BrokerNekoNetwork,,BNN,,,unavailable
Bitcoin X,,BTX,,,unavailable
Jin Coin,jin-coin,JIN,1071673,USD,available
CoinToGo,,2GO,,,unavailable
Goodomy,goodomy,GOOD,1071458,USD,available
Xchange,,XCG,,,unavailable
Concoin,concoin,CONX,1071778,USD,available
FolmCoin,folmcoin,FLM,1072308,USD,available
Ebittree Coin,ebittree-coin,EBT,1071576,USD,available
Graphcoin,,GRPH,,,unavailable
SpectrumNetwork,,SPEC,,,unavailable
Posscoin,,POSS,,,unavailable
LRM Coin,,LRM,,,unavailable
Argus,argus,ARGUS,1071572,USD,available
Mero,,MERO,,,unavailable
ArtByte,artbyte,ABY,1071261,USD,available
QYNO,,QNO,,,unavailable
BigUp,bigup,BIGUP,1071455,USD,available
Benz,,BENZ,,,unavailable
Magnum,magnum,MGM,1071750,USD,available
AnarchistsPrime,anarchistsprime,ACP,1071554,USD,available
Azart,,AZART,,,unavailable
ZoZoCoin,zozocoin,ZZC,1071447,USD,available
dietbitcoin,,DDX,,,unavailable
Qurito,,QURO,,,unavailable
Ethereum Meta,ethereum-meta,ETHM,1152982,USD,available
MFIT COIN,,MFIT,,,unavailable
Claymore,,CLM,,,unavailable
Trident Group,,TRDT,,,unavailable
Provoco Token,,VOCO,,,unavailable
StellarPay,,XLB,,,unavailable
HarmonyCoin,harmonycoin-hmc,HMC,1071577,USD,available
Etheriya,etheriya,RIYA,1071448,USD,available
SmartFox,,FOX,,,unavailable
Jiyo [OLD],,JIYO,,,unavailable
Ourcoin,,OUR,,,unavailable
SongCoin,songcoin,SONG,1071712,USD,available
Bitcoinus,,BITS,,,unavailable
Blacer Coin,,BLCR,,,unavailable
SHADE Token,,SHADE,,,unavailable
CJs,,CJS,,,unavailable
X2,x2,X2,1071936,USD,available
B91,,B91,,,unavailable
Brazilian Digital Token,,BRZ,,,unavailable
DWS,,DWS,,,unavailable
IOU,,IOUX,,,unavailable
KEY,,KEY,,,unavailable
LHT,,LHT,,,unavailable
M2O,,M2O,,,unavailable
MEX,,MEX,,,unavailable
MSD,msd,MSD,1071808,USD,available
PATHHIVE,,PHV,,,unavailable
ABLE,,ABLX,,,unavailable
Aces,aces,ACES,1071844,USD,available
APOT,,APOT,,,unavailable
BUMO,bumo,BU,1097717,USD,available
CHEX,,CHEX,,,unavailable
CNNS,,CNNS,,,unavailable
Coni,,CONI,,,unavailable
DACC,,DACC,,,unavailable
Defi,,DEFI,,,unavailable
DMme,,DMME,,,unavailable
DREP,,DREP,,,unavailable
FOIN,foin,FOIN,1116376,USD,available
Hdac,,HDAC,,,unavailable
HUSD,,HUSD,,,unavailable
IOEX,,IOEX,,,unavailable
KNOW,,KNOW,,,unavailable
LINK,,LN,,,unavailable
LIZA,liza,LIZA,1123785,USD,available
NOVA,,NOVA,,,unavailable
Qube,,QUBE,,,unavailable
QUSD,,QUSD,,,unavailable
Read,,READ,,,unavailable
SEER,,SEER,,,unavailable
Show,show,SHOW,1066733,USD,available
T.OS,,TOSC,,,unavailable
TAGZ,,TAGZ,,,unavailable
USDX,,USDX,,,unavailable
Veggie,vegi,VEGI,1072287,USD,available
VENA,,VENA,,,unavailable
VNDC,,VNDC,,,unavailable
Volt,,ACDC,,,unavailable
WETH,,WETH,,,unavailable
Wink,wink,WINK,1071925,USD,available
XTRD,,XTRD,,,unavailable
YUKI,,YUKI,,,unavailable
AERUM,,XRM,,,unavailable
Axiom,axiom,AXIOM,1071924,USD,available
Birds,birds,BIRDS,1071909,USD,available
Bitok,bitok,BITOK,1071918,USD,available
Budbo,,BUBO,,,unavailable
BUDDY,,BUD,,,unavailable
Candy,,CANDY,,,unavailable
CARAT,,CARAT,,,unavailable
CK USD,,CKUSD,,,unavailable
CONUN,,CON,,,unavailable
Cyder,cyder,CYDER,1071923,USD,available
Dashs,dashs,DASHS,1071896,USD,available
DEXON,,DXN,,,unavailable
Hilux,,HLX,,,unavailable
HUDDL,,HUDDL,,,unavailable
Hyper,hyper,HYPER,1071937,USD,available
Kahsh,,KSH,,,unavailable
LePen,lepen,LEPEN,1071855,USD,available
LINKA,,LINKA,,,unavailable
Lukiu,,LKU,,,unavailable
Midas,,MIDAS,,,unavailable
Minex,minex,MINEX,1071857,USD,available
MMXVI,mmxvi,MMXVI,1071891,USD,available
Rally,,RALLY,,,unavailable
SDUSD,,SDUSD,,,unavailable
SoPay,,SOP,,,unavailable
TCOIN,,TCN,,,unavailable
Tesra,,TSR,,,unavailable
TOKOK,,TOK,,,unavailable
Toqqn,,TQN,,,unavailable
UGAIN,ugain,GAIN,1071905,USD,available
Velas,,VLX,,,unavailable
Vinci,,VINCI,,,unavailable
Voltz,,VOLTZ,,,unavailable
Xtock,,XTX,,,unavailable
Zenon,zenon,ZNN,1142186,USD,available
Alttex,,ALTX,,,unavailable
ANRYZE,anryze,RYZ,1071837,USD,available
ARLIZE,,ARLIZE,,,unavailable
Aunite,,AUNIT,,,unavailable
BeeKan,,BKBT,,,unavailable
BioBar,biobar,BIOB,1071765,USD,available
Bispex,,BPX,,,unavailable
BitCar,bitcar,BITCAR,1122270,USD,available
bitCEO,,BCEO,,,unavailable
BIZKEY,,BZKY,,,unavailable
Bubble,bubble,BUB,1071939,USD,available
Curium,,CRU,,,unavailable
DEXTER,,DXR,,,unavailable
DIPNET,,DPN,,,unavailable
Diruna,,DRA,,,unavailable
Echoin,,EC,,,unavailable
Engine,,EGCC,,,unavailable
Francs,francs,FRN,1071854,USD,available
FToken,,FT,,,unavailable
Gomics,,GOM,,,unavailable
Gosama,,GOS,,,unavailable
iQuant,iquant,IQT,1071841,USD,available
Macro,macro1,MCR,1071816,USD,available
Maggie,maggie,MAG,1071371,USD,available
Muzika,,MZK,,,unavailable
netBit,netbit,NBIT,1071839,USD,available
Oculor,,OCUL,,,unavailable
OFCOIN,,OF,,,unavailable
Rapidz,,RPZX,,,unavailable
RECORD,,RCD,,,unavailable
ROOBEE,roobee,ROOBEE,1153144,USD,available
RRCoin,,RRC,,,unavailable
SalPay,,SAL,,,unavailable
Shopin,,SHOP,,,unavailable
Simone,,SON,,,unavailable
Tchain,,TCH,,,unavailable
TeamUp,teamup,TEAM,1071933,USD,available
Tellor,,TRB,,,unavailable
Themis,,GET,,,unavailable
Tokoin,,TOKO,,,unavailable
Tratok,,TRAT,,,unavailable
UAHPay,uahpay,UAHPAY,1072170,USD,available
Uranus,,URAC,,,unavailable
UTEMIS,,UTS,,,unavailable
Valuto,,VLU,,,unavailable
XDE II,xde-ii,XDE2,1071890,USD,available
Xensor,,XSR,,,unavailable
12Ships,,TSHP,,,unavailable
7Eleven,,7E,,,unavailable
ACChain,,ACC,,,unavailable
Aitheon,,ACU,,,unavailable
ALLCOIN,,ALC,,,unavailable
BFFDoom,,BFF,,,unavailable
BMChain,bmchain,BMT,1066744,USD,available
BTCMoon,btcmoon,BTCM,1061858,USD,available
CariNet,,CIT,,,unavailable
Celsius,celsius,CEL,1089375,USD,available
CIChain,,CIC,,,unavailable
COINBIG,,CB,,,unavailable
Coindom,,CCC,,,unavailable
CUTcoin,,CUT,,,unavailable
DasCoin,,DASC,,,unavailable
Delizia,,DELIZ,,,unavailable
Dubstep,dubstep,DUB,1071946,USD,available
EggCoin,eggcoin,EGG,1071943,USD,available
Emanate,,EMT,,,unavailable
GoMoney,,GOM,,,unavailable
Gravium,gravium,GRV,1153143,USD,available
Kuverit,,KUV,,,unavailable
LAthaan,lathaan,LTH,1071926,USD,available
LKRCoin,lkrcoin,LKRc,1096047,USD,available
MediBit,,MEDIBIT,,,unavailable
Merebel,merebel,MERI,1097882,USD,available
Moneta,moneta2,MONETA,1071916,USD,available
MyToken,,MT,,,unavailable
Natcoin,natcoin,NTC,1071850,USD,available
OBXcoin,,OBX,,,unavailable
Omicron,omicron,OMC,1071900,USD,available
One DEX,,ODEX,,,unavailable
Operand,operand,OP,1071948,USD,available
PayPeer,paypeer,PAYP,1071940,USD,available
Pecunio,,PCO,,,unavailable
Protean,protean,PRN,1071827,USD,available
Runners,runners,RUNNERS,1071908,USD,available
Sexcoin,sexcoin,SXC,1071277,USD,available
Smartup,,SMARTUP,,,unavailable
Sparkle,,SPRKL,,,unavailable
Twinkle,,TKT,,,unavailable
USDCoin,,USC,,,unavailable
VPNCoin,vpncoin,VASH,1071807,USD,available
WeToken,,WT,,,unavailable
Wi Coin,wi-coin,WIC,1071903,USD,available
Yescoin,yescoin,YES,1071895,USD,available
ZVCHAIN,,ZVC,,,unavailable
1X2 COIN,,1X2,,,unavailable
Agrocoin,,AGRO,,,unavailable
ALP Coin,,ALP,,,unavailable
Alphacon,,ALP,,,unavailable
Bastonet,bastonet,BSN,1071880,USD,available
BetaCoin,betacoin,BET,1071260,USD,available
BitcoinX,bitcoinx,BCX,1061461,USD,available
BlockCDN,blockcdn,BCDN,1061785,USD,available
CarBlock,,CAR,,,unavailable
Centaure,,CEN,,,unavailable
ClubCoin,clubcoin,CLUB,1071786,USD,available
CMITCOIN,,CMIT,,,unavailable
CoinMeet,,MEET,,,unavailable
Cropcoin,,CROP,,,unavailable
DarkLisk,darklisk,DISK,1071932,USD,available
Dexter G,,DXG,,,unavailable
EduCoin,,EDU,,,unavailable
Endorsit,,EDS,,,unavailable
eosBLACK,,BLACK,,,unavailable
FairGame,,FAIR,,,unavailable
Fazzcoin,fazzcoin,FAZZ,1071867,USD,available
Filecoin [Futures],filecoin,FIL,1061489,USD,available
Gamblica,,GMBC,,,unavailable
GazeCoin,,GZE,,,unavailable
Haracoin,,HRC,,,unavailable
HitChain,,HIT,,,unavailable
IZIChain,,IZI,,,unavailable
Jumpcoin,,JUMP,,,unavailable
Livepeer,,LPT,,,unavailable
MarxCoin,marxcoin,MARX,1071805,USD,available
MoneroV,,XMV,,,unavailable
NAM COIN,,NAM,,,unavailable
NEO GOLD,neo-gold,NEOG,1072163,USD,available
NSS Coin,,NSS,,,unavailable
OmenCoin,,OMEN,,,unavailable
Opennity,,OPNN,,,unavailable
Ordocoin,,RDC,,,unavailable
Pandemia,,PNDM,,,unavailable
PlayCoin [QRC20],,PLY,,,unavailable
PokeCoin,pokecoin,POKE,1071914,USD,available
Primulon,primulon,PRIMU,1071913,USD,available
Quotient,quotient,XQN,1071872,USD,available
RichCoin,richcoin,RICHX,1071942,USD,available
ROMToken,,ROM,,,unavailable
RubleBit,rublebit,RUBIT,1071858,USD,available
SaveNode,,SNO,,,unavailable
SegWit2x,segwit2x,B2X,1061536,USD,available
SnipCoin,,SNIP,,,unavailable
Solareum,,SLRM,,,unavailable
Swapcoin,swapcoin,SWP,1072250,USD,available
Tepleton,,TEP,,,unavailable
TheCreed,thecreed,TCR,1071949,USD,available
Ti-Value,,TV,,,unavailable
TopChain,topchain,TOPC,1066738,USD,available
Treelion,,TRN,,,unavailable
Tronipay,,TRP,,,unavailable
Voyacoin,voyacoin,VOYA,1071902,USD,available
WINCOIN,win-coin,WC,1071790,USD,available
WinToken,,WIN,,,unavailable
Zerobank,,ZB,,,unavailable
BeatzCoin,,BTZC,,,unavailable
BestChain,bestchain,BEST,1071868,USD,available
BiNGO.Fun,,777,,,unavailable
BingoCoin,,BOC,,,unavailable
ERA,,ERA,,,unavailable
Cai Token,,CAI,,,unavailable
Coin2Play,,C2P,,,unavailable
Colletrix,,CIPX,,,unavailable
COMSA [ETH],comsa-eth,CMS,1071783,USD,available
COMSA [XEM],,CMS,,,unavailable
Cybereits,,CRE,,,unavailable
DAD Chain,,DAD,,,unavailable
